"No.","Time","Source","Destination","Protocol","Length","Info"
"228","0.000121","192.168.1.19","199.46.35.122","TCP","54","55901  >  443 [ACK] Seq=1 Ack=25 Win=1023 Len=0"
"229","0.012953","142.251.40.42","192.168.1.19","TCP","60","443  >  56948 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"230","0.006928","142.251.40.42","192.168.1.19","TLSv1.3","8526","Server Hello, Change Cipher Spec"
"231","0.000000","142.251.40.42","192.168.1.19","TLSv1.3","1421","Application Data"
"232","0.000284","192.168.1.19","142.251.40.42","TCP","54","56948  >  443 [ACK] Seq=518 Ack=9840 Win=131072 Len=0"
"233","0.025629","142.251.2.189","192.168.1.19","TCP","60","443  >  56430 [ACK] Seq=143 Ack=1413 Win=1364 Len=0"
"234","0.000000","142.251.2.189","192.168.1.19","TCP","60","443  >  56430 [ACK] Seq=143 Ack=2825 Win=1375 Len=0"
"235","0.002161","142.251.2.189","192.168.1.19","TCP","60","443  >  56430 [ACK] Seq=143 Ack=3415 Win=1386 Len=0"
"236","0.013643","142.251.40.42","192.168.1.19","TLSv1.2","218","Application Data"
"237","0.010343","192.168.1.19","142.251.40.42","TLSv1.3","134","Change Cipher Spec, Application Data"
"238","0.015538","192.168.1.19","142.251.40.42","TLSv1.3","2668","Application Data"
"239","0.014123","192.168.1.19","142.251.40.42","TCP","54","56937  >  443 [ACK] Seq=1 Ack=165 Win=512 Len=0"
"240","0.023159","142.251.40.42","192.168.1.19","TCP","60","443  >  56948 [ACK] Seq=9840 Ack=598 Win=66816 Len=0"
"241","0.008552","142.251.40.42","192.168.1.19","TCP","60","443  >  56948 [ACK] Seq=9840 Ack=2010 Win=69632 Len=0"
"242","0.000000","142.251.40.42","192.168.1.19","TCP","60","443  >  56948 [ACK] Seq=9840 Ack=3212 Win=72448 Len=0"
"243","0.022350","142.251.40.42","192.168.1.19","TLSv1.3","1355","Application Data, Application Data"
"244","0.000000","142.251.40.42","192.168.1.19","TLSv1.3","99","Application Data"
"245","0.000122","192.168.1.19","142.251.40.42","TCP","54","56948  >  443 [ACK] Seq=3212 Ack=11186 Win=129792 Len=0"
"246","0.002314","142.250.68.10","192.168.1.19","TLSv1.2","81","Application Data"
"247","0.000094","192.168.1.19","142.250.68.10","TCP","54","56934  >  443 [RST, ACK] Seq=2 Ack=28 Win=0 Len=0"
"248","0.001647","142.250.68.10","192.168.1.19","TCP","60","443  >  56934 [FIN, ACK] Seq=28 Ack=2 Win=283 Len=0"
"249","0.087291","142.251.2.189","192.168.1.19","TCP","1466","443  >  56430 [ACK] Seq=143 Ack=3415 Win=1386 Len=1412 [TCP segment of a reassembled PDU]"
"250","0.000000","142.251.2.189","192.168.1.19","TLSv1.2","757","Application Data"
"251","0.000159","192.168.1.19","142.251.2.189","TCP","54","56430  >  443 [ACK] Seq=3415 Ack=2258 Win=512 Len=0"
"252","0.001116","142.251.2.189","192.168.1.19","TLSv1.2","190","Application Data"
"253","0.028299","192.168.1.102","224.0.0.251","MDNS","124","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"254","0.000000","fe80::10ba:ac04:f83d:2539","ff02::fb","MDNS","144","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"255","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.188? Tell 209.33.202.177"
"256","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.76? Tell 209.33.217.65"
"257","0.013731","192.168.1.19","142.251.2.189","TCP","54","56430  >  443 [ACK] Seq=3415 Ack=2394 Win=512 Len=0"
"258","0.387059","192.168.1.17","224.0.0.251","MDNS","141","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"259","0.000000","fe80::87c:3fcd:4bd0:4934","ff02::fb","MDNS","161","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"260","0.205712","142.251.40.42","192.168.1.19","TLSv1.3","136","Application Data"
"261","0.049327","192.168.1.19","142.251.40.42","TCP","54","56948  >  443 [ACK] Seq=3212 Ack=11268 Win=131072 Len=0"
"262","0.155464","192.168.1.102","224.0.0.251","MDNS","124","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"263","0.408458","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.188? Tell 209.33.202.177"
"264","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.76? Tell 209.33.217.65"
"265","0.409726","192.168.1.17","224.0.0.251","MDNS","81","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
"266","0.000000","fe80::87c:3fcd:4bd0:4934","ff02::fb","MDNS","101","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
"267","0.410402","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.189? Tell 209.33.202.177"
"268","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.188? Tell 209.33.202.177"
"269","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.76? Tell 209.33.217.65"
"270","0.410756","192.168.1.34","224.0.0.251","MDNS","103","Standard query 0x0000 PTR _googlecast._tcp.local, ""QU"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QU"" question"
"271","0.000000","fe80::c7c:71ae:536b:9e17","ff02::fb","MDNS","123","Standard query 0x0000 PTR _googlecast._tcp.local, ""QU"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QU"" question"
"272","0.000000","192.168.1.26","224.0.0.251","MDNS","179","Standard query response 0x0000 PTR 28:ea:2d:d3:26:06@fe80::2aea:2dff:fed3:2606-supportsRP-19._apple-mobdev2._tcp.local PTR 28:ea:2d:d3:26:06@fe80::2aea:2dff:fed3:2606-supportsRP-19._apple-mobdev2._tcp.local"
"273","0.000000","fe80::4fd:7803:28fe:f196","ff02::fb","MDNS","199","Standard query response 0x0000 PTR 28:ea:2d:d3:26:06@fe80::2aea:2dff:fed3:2606-supportsRP-19._apple-mobdev2._tcp.local PTR 28:ea:2d:d3:26:06@fe80::2aea:2dff:fed3:2606-supportsRP-19._apple-mobdev2._tcp.local"
"274","0.000000","144.38.202.78","192.168.1.19","TCP","60","443  >  56258 [ACK] Seq=1 Ack=1 Win=501 Len=0"
"275","0.000448","192.168.1.19","144.38.202.78","TCP","54","[TCP ACKed unseen segment] 56258  >  443 [ACK] Seq=1 Ack=2 Win=509 Len=0"
"276","0.408128","192.168.1.34","224.0.0.251","MDNS","91","Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question"
"277","0.000000","fe80::c7c:71ae:536b:9e17","ff02::fb","MDNS","111","Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question"
"278","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.189? Tell 209.33.202.177"
"279","0.408222","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.188? Tell 209.33.202.177"
"280","0.000000","192.168.1.34","224.0.0.251","MDNS","103","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"281","0.000000","fe80::c7c:71ae:536b:9e17","ff02::fb","MDNS","123","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"282","0.409851","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.69? Tell 209.33.217.65"
"283","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.186? Tell 209.33.202.177"
"284","0.820219","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.180? Tell 209.33.202.177"
"285","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.179? Tell 209.33.202.177"
"286","0.000000","192.168.1.17","224.0.0.251","MDNS","81","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
"287","0.000000","fe80::87c:3fcd:4bd0:4934","ff02::fb","MDNS","101","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
"288","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.69? Tell 209.33.217.65"
"289","0.413521","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.186? Tell 209.33.202.177"
"290","0.404311","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.180? Tell 209.33.202.177"
"291","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.179? Tell 209.33.202.177"
"292","0.361292","192.168.1.19","35.244.181.201","TCP","54","56898  >  443 [FIN, ACK] Seq=1 Ack=1 Win=512 Len=0"
"293","0.000448","192.168.1.19","34.160.144.191","TCP","54","56900  >  443 [FIN, ACK] Seq=1 Ack=1 Win=512 Len=0"
"294","0.019692","192.168.1.19","8.8.8.8","DNS","70","Standard query 0xc863 A dns.google"
"295","0.000223","192.168.1.19","8.8.8.8","DNS","70","Standard query 0xf9ec HTTPS dns.google"
"296","0.015431","35.244.181.201","192.168.1.19","TCP","60","443  >  56898 [FIN, ACK] Seq=1 Ack=2 Win=265 Len=0"
"297","0.000134","192.168.1.19","35.244.181.201","TCP","54","56898  >  443 [ACK] Seq=2 Ack=2 Win=512 Len=0"
"298","0.005615","34.160.144.191","192.168.1.19","TCP","60","443  >  56900 [FIN, ACK] Seq=1 Ack=2 Win=265 Len=0"
"299","0.000026","192.168.1.19","34.160.144.191","TCP","54","56900  >  443 [ACK] Seq=2 Ack=2 Win=512 Len=0"
"300","0.003988","192.168.1.19","151.101.1.229","TCP","54","56276  >  443 [FIN, ACK] Seq=1 Ack=1 Win=513 Len=0"
"301","0.000026","192.168.1.19","151.101.0.201","TCP","54","56173  >  443 [FIN, ACK] Seq=1 Ack=1 Win=510 Len=0"
"302","0.000051","192.168.1.19","144.38.202.78","TCP","54","56258  >  443 [FIN, ACK] Seq=1 Ack=2 Win=509 Len=0"
"303","0.003212","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.184? Tell 209.33.202.177"
"304","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.189? Tell 209.33.202.177"
"305","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.69? Tell 209.33.217.65"
"306","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.186? Tell 209.33.202.177"
"307","0.008326","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.73? Tell 209.33.217.65"
"308","0.000000","8.8.8.8","192.168.1.19","DNS","102","Standard query response 0xc863 A dns.google A 8.8.8.8 A 8.8.4.4"
"309","0.000074","8.8.8.8","192.168.1.19","DNS","146","Standard query response 0xf9ec HTTPS dns.google SOA ns1.zdns.google"
"310","0.008607","144.38.202.78","192.168.1.19","TLSv1.2","78","[TCP Previous segment not captured] , Application Data"
"311","0.000000","144.38.202.78","192.168.1.19","TCP","60","443  >  56258 [FIN, ACK] Seq=26 Ack=2 Win=501 Len=0"
"312","0.000052","192.168.1.19","144.38.202.78","TCP","54","56258  >  443 [RST, ACK] Seq=2 Ack=26 Win=0 Len=0"
"313","0.000676","192.168.1.19","8.8.8.8","TCP","66","56951  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"314","0.007309","192.168.1.19","8.8.8.8","TCP","66","56952  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"315","0.005214","151.101.1.229","192.168.1.19","TCP","60","443  >  56276 [ACK] Seq=1 Ack=2 Win=290 Len=0"
"316","0.002412","151.101.0.201","192.168.1.19","TCP","60","443  >  56173 [ACK] Seq=1 Ack=2 Win=290 Len=0"
"317","0.000872","151.101.0.201","192.168.1.19","TLSv1.2","85","Encrypted Alert"
"318","0.000018","192.168.1.19","151.101.0.201","TCP","54","56173  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"319","0.001783","151.101.0.201","192.168.1.19","TCP","60","443  >  56173 [FIN, ACK] Seq=32 Ack=2 Win=290 Len=0"
"320","0.000000","151.101.1.229","192.168.1.19","TLSv1.2","78","Application Data"
"321","0.000026","192.168.1.19","151.101.1.229","TCP","54","56276  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0"
"322","0.001429","151.101.1.229","192.168.1.19","TCP","60","443  >  56276 [FIN, ACK] Seq=25 Ack=2 Win=290 Len=0"
"323","0.018298","8.8.8.8","192.168.1.19","TCP","66","443  >  56951 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"324","0.000172","192.168.1.19","8.8.8.8","TCP","54","56951  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"325","0.000076","192.168.1.19","8.8.8.8","TLSv1.3","571","Client Hello (SNI=dns.google)"
"326","0.008466","8.8.8.8","192.168.1.19","TCP","66","443  >  56952 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"327","0.000093","192.168.1.19","8.8.8.8","TCP","54","56952  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"328","0.000195","192.168.1.19","8.8.8.8","TLSv1.3","571","Client Hello (SNI=dns.google)"
"329","0.019052","8.8.8.8","192.168.1.19","TCP","60","443  >  56951 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"330","0.013518","8.8.8.8","192.168.1.19","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"331","0.000924","8.8.8.8","192.168.1.19","TCP","2878","443  >  56951 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=2824 [TCP segment of a reassembled PDU]"
"332","0.000000","8.8.8.8","192.168.1.19","TLSv1.3","274","Application Data"
"333","0.000080","192.168.1.19","8.8.8.8","TCP","54","56951  >  443 [ACK] Seq=518 Ack=4457 Win=131072 Len=0"
"334","0.006051","8.8.8.8","192.168.1.19","TCP","60","443  >  56952 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"335","0.013894","8.8.8.8","192.168.1.19","TLSv1.3","4290","Server Hello, Change Cipher Spec"
"336","0.000000","8.8.8.8","192.168.1.19","TLSv1.3","274","Application Data"
"337","0.000084","192.168.1.19","8.8.8.8","TCP","54","56952  >  443 [ACK] Seq=518 Ack=4457 Win=131072 Len=0"
"338","0.001204","192.168.1.19","8.8.8.8","TLSv1.3","134","Change Cipher Spec, Application Data"
"339","0.027743","192.168.1.19","8.8.8.8","TLSv1.3","134","Change Cipher Spec, Application Data"
"340","0.003940","8.8.8.8","192.168.1.19","TCP","60","443  >  56951 [ACK] Seq=4457 Ack=598 Win=66816 Len=0"
"341","0.000073","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"342","0.024424","8.8.8.8","192.168.1.19","TCP","60","443  >  56951 [ACK] Seq=4457 Ack=965 Win=67840 Len=0"
"343","0.006410","8.8.8.8","192.168.1.19","TCP","60","443  >  56952 [ACK] Seq=4457 Ack=598 Win=66816 Len=0"
"344","0.000025","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"345","0.006578","8.8.8.8","192.168.1.19","TLSv1.3","1466","Application Data"
"346","0.000000","8.8.8.8","192.168.1.19","TLSv1.3","199","Application Data"
"347","0.000128","192.168.1.19","8.8.8.8","TCP","54","56951  >  443 [ACK] Seq=965 Ack=6014 Win=131072 Len=0"
"348","0.020477","8.8.8.8","192.168.1.19","TCP","60","443  >  56952 [ACK] Seq=4457 Ack=965 Win=67840 Len=0"
"349","0.010473","8.8.8.8","192.168.1.19","TLSv1.3","1466","Application Data"
"350","0.000000","8.8.8.8","192.168.1.19","TLSv1.3","198","Application Data"
"351","0.000080","192.168.1.19","8.8.8.8","TCP","54","56952  >  443 [ACK] Seq=965 Ack=6013 Win=131072 Len=0"
"352","0.021328","192.168.1.19","52.70.208.247","TCP","66","56954  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"353","0.073017","52.70.208.247","192.168.1.19","TCP","66","443  >  56954 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
"354","0.000113","192.168.1.19","52.70.208.247","TCP","54","56954  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"355","0.004019","192.168.1.19","52.70.208.247","TLSv1.2","571","Client Hello (SNI=utahtech.instructure.com)"
"356","0.075791","52.70.208.247","192.168.1.19","TCP","60","443  >  56954 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"357","0.000000","52.70.208.247","192.168.1.19","TLSv1.2","1514","Server Hello"
"358","0.001537","52.70.208.247","192.168.1.19","TCP","2974","443  >  56954 [ACK] Seq=1461 Ack=518 Win=28160 Len=2920 [TCP segment of a reassembled PDU]"
"359","0.000045","192.168.1.19","52.70.208.247","TCP","54","56954  >  443 [ACK] Seq=518 Ack=4381 Win=131328 Len=0"
"360","0.001421","52.70.208.247","192.168.1.19","TLSv1.2","1234","Certificate, Server Key Exchange, Server Hello Done"
"361","0.000068","192.168.1.19","52.70.208.247","TCP","54","56954  >  443 [ACK] Seq=518 Ack=5561 Win=130048 Len=0"
"362","0.021815","192.168.1.19","52.70.208.247","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"363","0.072729","52.70.208.247","192.168.1.19","TCP","60","443  >  56954 [ACK] Seq=5561 Ack=644 Win=28160 Len=0"
"364","0.000000","52.70.208.247","192.168.1.19","TLSv1.2","225","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"365","0.054820","192.168.1.19","52.70.208.247","TCP","54","56954  >  443 [ACK] Seq=644 Ack=5732 Win=130048 Len=0"
"366","0.032770","192.168.1.19","52.70.208.247","TLSv1.2","2934","Application Data"
"367","0.066224","52.70.208.247","192.168.1.19","TCP","60","443  >  56954 [ACK] Seq=5732 Ack=3524 Win=64000 Len=0"
"368","0.038622","52.70.208.247","192.168.1.19","TCP","1514","443  >  56954 [ACK] Seq=5732 Ack=3524 Win=64000 Len=1460 [TCP segment of a reassembled PDU]"
"369","0.000099","52.70.208.247","192.168.1.19","TCP","1514","443  >  56954 [ACK] Seq=7192 Ack=3524 Win=64000 Len=1460 [TCP segment of a reassembled PDU]"
"370","0.000013","192.168.1.19","52.70.208.247","TCP","54","56954  >  443 [ACK] Seq=3524 Ack=8652 Win=131328 Len=0"
"371","0.000737","52.70.208.247","192.168.1.19","TLSv1.2","285","Application Data"
"372","0.044721","192.168.1.19","52.70.208.247","TCP","54","56954  >  443 [ACK] Seq=3524 Ack=8883 Win=131072 Len=0"
"373","0.099577","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.180? Tell 209.33.202.177"
"374","0.000000","192.168.1.34","224.0.0.251","MDNS","103","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"375","0.000000","fe80::c7c:71ae:536b:9e17","ff02::fb","MDNS","123","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"376","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.179? Tell 209.33.202.177"
"377","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.184? Tell 209.33.202.177"
"378","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.189? Tell 209.33.202.177"
"379","0.399558","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.73? Tell 209.33.217.65"
"380","0.411803","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.186? Tell 209.33.202.177"
"381","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.184? Tell 209.33.202.177"
"382","0.348059","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"383","0.000085","192.168.1.19","8.8.8.8","TLSv1.3","421","Application Data"
"384","0.031352","8.8.8.8","192.168.1.19","TCP","60","443  >  56952 [ACK] Seq=6013 Ack=1332 Win=68864 Len=0"
"385","0.001887","8.8.8.8","192.168.1.19","TLSv1.3","1013","Application Data"
"386","0.004348","8.8.8.8","192.168.1.19","TLSv1.3","1015","Application Data"
"387","0.019228","192.168.1.19","142.250.68.68","TCP","66","56956  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"388","0.002763","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.189? Tell 209.33.202.177"
"389","0.000000","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.187? Tell 209.33.202.177"
"390","0.002268","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.217.73? Tell 209.33.217.65"
"391","0.021909","192.168.1.19","8.8.8.8","TCP","54","56952  >  443 [ACK] Seq=1332 Ack=6974 Win=130304 Len=0"
"392","0.000066","192.168.1.19","8.8.8.8","TCP","54","56951  >  443 [ACK] Seq=1332 Ack=6973 Win=130304 Len=0"
"393","0.028520","142.250.68.68","192.168.1.19","TCP","66","443  >  56956 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"394","0.000086","192.168.1.19","142.250.68.68","TCP","54","56956  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"395","0.004121","192.168.1.19","142.250.68.68","TLSv1.3","571","Client Hello (SNI=www.google.com)"
"396","0.009124","192.168.1.19","142.250.68.68","TCP","66","56958  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"397","0.041838","142.250.68.68","192.168.1.19","TCP","60","443  >  56956 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
